,activity,pval
MTA1,-0.8061169317905039,0.7884209752082825
GBX2,-0.8082554861636289,0.7884209752082825
ATF7,-0.8091164481331554,0.7884209752082825
ASCL1,-0.8262636939863192,0.7793751358985901
FOS,-0.8271927146188136,0.7793751358985901
ZNF699,-0.8452851900170286,0.7673507332801819
E2F3,-0.84700359223664,0.7673507332801819
MEOX2,-0.8477974321202407,0.7673507332801819
TBX6,-0.8572593924169405,0.7672454118728638
MTA3,-0.8712136534181988,0.759790301322937
RUNX3,-0.8723347007623048,0.759790301322937
MYF5,-0.8759857386440459,0.759790301322937
PAX2,-0.8873429920039757,0.7564019560813904
KAT5,-0.8898542486080219,0.7564019560813904
FHL2,-0.8900709552421844,0.7564019560813904
ELF1,-0.8905865185813904,0.7564019560813904
TBX3,-0.9006461043565606,0.7558191418647766
NFYA,-0.9016171367428242,0.7558191418647766
SNAI1,-0.9087466585180498,0.7551290392875671
NCOR2,-0.9147325083672764,0.7517910003662109
HOXC13,-0.9268876852689427,0.7420218586921692
FOXE1,-0.9393549801987916,0.7351542115211487
PBRM1,-0.9404683693517992,0.7351542115211487
DLX2,-0.9413989606307229,0.7351542115211487
CREBBP,-0.9526128536855689,0.7296963930130005
NFIC,-0.9530186665697064,0.7296963930130005
HDAC5,-0.9541002951159889,0.7296963930130005
NR4A2,-0.9693700073974406,0.7204973101615906
HOXC6,-0.969458583109481,0.7204973101615906
HOXB7,-0.9756070237363011,0.7182358503341675
GTF3A,-0.9780763674464635,0.7182358503341675
SATB2,-0.986661769960702,0.7152878642082214
HOXD4,-0.9936123554969987,0.7100319266319275
ATF1,-0.9940411840805923,0.7100319266319275
NFIL3,-0.9952994639689905,0.7100319266319275
REL,-1.002368563339158,0.7073604464530945
ESR2,-1.00643391988133,0.7064514756202698
BRD4,-1.0112076903458884,0.7064514756202698
LEF1,-1.0159711766748556,0.7040518522262573
JUNB,-1.019255034456008,0.7027916312217712
ZBED1,-1.0346871682654377,0.6930103898048401
PLAGL2,-1.050697762331734,0.6871075630187988
SP7,-1.0532544984552472,0.6868218779563904
ELF2,-1.060314291965545,0.6861793398857117
HMGB2,-1.060904231694123,0.6861793398857117
SALL1,-1.0630937649948689,0.6861793398857117
RARG,-1.0667439037121438,0.6861793398857117
MEF2B,-1.0863989117521389,0.6744636297225952
HES1,-1.0931433461153106,0.6695696115493774
KDM5B,-1.0996834031589333,0.6695696115493774
TFAM,-1.1045038251991042,0.6695696115493774
CREB3L1,-1.1092252786786012,0.6695696115493774
CUX1,-1.1124560456484844,0.6695696115493774
