,activity,pval
CREBZF,-0.12293298283415079,0.957004725933075
SOX3,-0.12627223362364393,0.95604008436203
NR2E1,-0.1264582202320193,0.95604008436203
RUNX3,-0.12835977995558837,0.95604008436203
KLF3,-0.1305404379462824,0.95604008436203
SOX11,-0.13202470717272524,0.95604008436203
CUX1,-0.13409356111713727,0.95604008436203
SNAI2,-0.13534406767985027,0.95604008436203
ONECUT1,-0.1462384825571291,0.9548536539077759
TFEB,-0.15022845756884665,0.9542908668518066
TFAM,-0.15368555403637071,0.9542908668518066
TBX6,-0.160731654351349,0.9542908668518066
TBX20,-0.16484953204090239,0.9537851214408875
CRX,-0.17822959907106006,0.9482036232948303
MLX,-0.17850751174124233,0.9482036232948303
SOX4,-0.18253858317022248,0.9474661946296692
NACC1,-0.1889259559417252,0.9449161291122437
HIVEP1,-0.19366763274803,0.9435661435127258
NFIX,-0.19371042838903793,0.9435661435127258
SALL1,-0.19941736603318233,0.9435661435127258
KLF7,-0.20216872611484765,0.9435661435127258
PA2G4,-0.20870965759178878,0.9435661435127258
SOX2,-0.2091785266652393,0.9435661435127258
GATA5,-0.21554720957527126,0.9412717819213867
BHLHE41,-0.2176675154017085,0.9409262537956238
CREM,-0.21930621773046594,0.9409262537956238
NR1D1,-0.22797418001177253,0.9355254769325256
KLF2,-0.2280917584125869,0.9355254769325256
IRF2,-0.22956556897886746,0.9355254769325256
MEOX1,-0.22961245546226022,0.9355254769325256
CDX1,-0.2306767947023204,0.9355254769325256
TEAD1,-0.23143268211342752,0.9355254769325256
IRF9,-0.23213343901260972,0.9355254769325256
TFDP2,-0.23520684563273644,0.9355254769325256
PTF1A,-0.23594520438431005,0.9355254769325256
HHEX,-0.2525004555848489,0.9345475435256958
STAT5B,-0.25837211274987326,0.9328998327255249
KLF11,-0.2585751663490662,0.9328998327255249
MAFK,-0.2587367148860493,0.9328998327255249
IRF7,-0.260856410013065,0.9328998327255249
MXD1,-0.26304954057714236,0.9328998327255249
HOXD4,-0.26425824633234296,0.9328998327255249
ZNF160,-0.26693664530639927,0.9328998327255249
HOXB4,-0.26791091941899686,0.9328998327255249
UBTF,-0.2718405606765423,0.9328998327255249
MTF1,-0.28790306513221126,0.9310922026634216
BRCA1,-0.2925753759585213,0.9310922026634216
TBX2,-0.29301130443814366,0.9310922026634216
BHLHE40,-0.2965618160842145,0.9310922026634216
TCF7L1,-0.3002053644635317,0.9310922026634216
KAT6B,-0.31247197437158164,0.9250744581222534
GSC,-0.31602357756923843,0.9249396324157715
NAB2,-0.3244044069688964,0.9244310259819031
SPDEF,-0.32478522362178297,0.9244310259819031
NEUROG1,-0.32888576762877,0.9244310259819031
TADA2A,-0.3330582000476212,0.9244310259819031
EMX2,-0.35029637450332984,0.9165155291557312
HOXA11,-0.35708406169153584,0.9117430448532104
TCF7,-0.35746317003361994,0.9117430448532104
TGIF1,-0.36022713976241566,0.9117430448532104
KMT2B,-0.36339457872129977,0.9117430448532104
NKX2-1,-0.36769425002293454,0.9117430448532104
APEX1,-0.36781283797269576,0.9117430448532104
CXXC1,-0.3735612253093572,0.9117430448532104
LMX1A,-0.37814084602220016,0.9117430448532104
HOXB3,-0.37989703143859194,0.9117430448532104
HNF1A,-0.38635990398281816,0.9117430448532104
POU4F1,-0.4126326395920451,0.8953924179077148
TBX3,-0.4212061259271059,0.8888105750083923
ZNF350,-0.4313374688231451,0.8807359933853149
TRERF1,-0.43182744786247673,0.8807359933853149
ZNF436,-0.44758126583692487,0.8684696555137634
BCLAF1,-0.4491407009459138,0.8684696555137634
TBX18,-0.4532218773321693,0.8684696555137634
NR2F1,-0.46806233702975525,0.8655197024345398
DACH1,-0.4685125519596862,0.8655197024345398
IRX1,-0.4728860876390978,0.8655197024345398
NR2F6,-0.48648798783110797,0.8609985709190369
DLX2,-0.49843602831626505,0.8552044630050659
SIX3,-0.511670906547311,0.850010335445404
FEV,-0.5153825252177949,0.849786102771759
ZFPM1,-0.5250724865842736,0.8454142808914185
POU5F1,-0.5265855144523166,0.8454142808914185
ZBTB18,-0.5293259935842662,0.8454142808914185
SMARCC1,-0.5727883265472564,0.8242184519767761
NUPR1,-0.5796365932485134,0.8226297497749329
NFE2,-0.5861443154115084,0.8199042081832886
JARID2,-0.5880840131233931,0.8199042081832886
NKX6-1,-0.5930546199237386,0.8180127739906311
