,gene_name,log2FC_full,log2FC_reduced,qvalue_full,qvalue_reduced,sig_full,sig_reduced,same_direction
ENSDARG00000037965,srrm2,-2.7333145742912546,-3.1504810204886655,0.0019822000272149832,7.313549698747634e-05,True,True,True
ENSDARG00000092801,CR855277.2,-6.832679858003338,-6.720453345347182,0.0019882231762989567,0.011531134062945432,True,True,True
ENSDARG00000055781,ptger3,-3.55481130336606,-3.380006587738795,0.002162165649003011,0.016404691022306312,True,True,True
ENSDARG00000103833,spink2.2,3.5197451645435036,4.126185461992792,0.002209218890787636,2.591677588230466e-06,True,True,True
ENSDARG00000102657,lman2la,-1.8192685310502759,-2.1392782562042547,0.0022583929481822,9.81258809388174e-07,True,True,True
ENSDARG00000043342,gpx3,5.394069278219941,5.608962133382321,0.002302665893732519,4.751762002514562e-07,True,True,True
ENSDARG00000078180,sc_d0202,6.966877392622642,8.845476641695459,0.002302665893732519,0.012336895188513155,True,True,True
ENSDARG00000116628,BX908782.3,5.231205738039656,5.610785592311556,0.00235498547300626,2.350029577040944e-05,True,True,True
ENSDARG00000025595,agmo,1.5004045908799812,1.601968587404717,0.0023901093519707534,0.0007519393213881502,True,True,True
ENSDARG00000095807,hp,3.3700864554581895,3.881941474621572,0.0029495080251332444,9.048246261837113e-10,True,True,True
ENSDARG00000102004,apoea,8.08943610004634,8.346634944274381,0.0029495080251332444,0.027087771298219546,True,True,True
ENSDARG00000071501,hs6st1b,4.233210602870355,3.9875633422793437,0.0029495080251332444,0.07478307898091802,True,False,True
ENSDARG00000044326,BX950188.1,-1.8367425727627773,-2.1660481161586036,0.002950462410419615,8.757700122724024e-05,True,True,True
ENSDARG00000056498,crp2,11.180043265205997,11.583565623094055,0.0029752715803379425,0.01463912854892412,True,True,True
ENSDARG00000116774,CABZ01035279.1,-7.460426271292927,-7.888958282521181,0.0030133699716607403,0.01602803063194418,True,True,True
ENSDARG00000015662,pla2g12b,9.953655561576022,10.637890047850288,0.0030618098988086173,0.0013234463855663116,True,True,True
ENSDARG00000019532,fads2,5.0618463935175555,5.426711920728221,0.003130550483604076,0.00022351126523932494,True,True,True
ENSDARG00000097658,BX001030.2,5.967895942387898,7.866547543378478,0.003139054263585863,0.0955589775231858,True,False,True
ENSDARG00000095918,si_ch211-274k16.9,7.12341347652303,7.461886776113595,0.0031815270784565047,0.0014359329881795072,True,True,True
ENSDARG00000017986,vps13d,-1.0922814284482305,-1.1038368520697965,0.0031815270784565047,0.0005670117389715905,True,True,True
ENSDARG00000074316,itga1,-3.305591122437435,-3.027663438936112,0.0031815270784565047,0.00017062862710734745,True,True,True
ENSDARG00000091101,fabp10b,-2.871739076454867,-2.6489018079848203,0.0032507918041144806,7.769755495334505e-08,True,True,True
ENSDARG00000041407,rmdn3,1.6826839786295924,1.6454462136157026,0.0032605786327557867,0.01878882439294689,True,True,True
ENSDARG00000103589,gata6,4.0279199280909435,5.875267533803807,0.003382038175057973,5.382295395264783e-07,True,True,True
ENSDARG00000045144,zgc_163057,-3.284836184567796,-3.139558957593856,0.003467690309324885,4.659730676654347e-06,True,True,True
ENSDARG00000036096,smad3a,-3.5440857753219266,-3.334589027329231,0.003617662286746201,0.001296241236382706,True,True,True
ENSDARG00000060068,fam98b,2.9609274643259904,2.6579664708738053,0.003617662286746201,0.02224398976737805,True,True,True
ENSDARG00000053831,vtnb,9.31951542101456,9.58507710931993,0.0036672726622391755,4.917768481127452e-05,True,True,True
ENSDARG00000008788,camk1gb,3.4494365240422575,4.061930415460184,0.003876520551493056,0.0014146673363886067,True,True,True
ENSDARG00000017882,rdh1,4.658493203897099,4.8075648221651175,0.003876520551493056,0.03843197672162818,True,True,True
ENSDARG00000006588,zgc_111983,-5.128433746568099,-6.597022628498135,0.0038907086464519828,0.00016696546956294987,True,True,True
ENSDARG00000094845,zmp_0000001323,3.7715561200578382,3.9337885876687837,0.0040598966198922655,0.0004533269477454845,True,True,True
ENSDARG00000037067,dnajc22,4.544940892193626,4.801119928765635,0.0042065992469057815,0.0007498740310956204,True,True,True
ENSDARG00000097799,zgc_194207,-4.0871877121638684,-5.258379158328398,0.0042065992469057815,0.02692025492809129,True,True,True
ENSDARG00000009837,agk,1.397394667659704,1.3123018879548796,0.004255824026172106,0.0011178265655049176,True,True,True
ENSDARG00000063518,zgc_153913,5.647269537734294,6.12646290666822,0.004255824026172106,0.013732670125732349,True,True,True
ENSDARG00000016081,cldn15la,5.699373295318258,3.4792912222417103,0.004255824026172106,0.04402889979029656,True,True,True
ENSDARG00000021611,si_dkey-151g10.3,-2.124615260527315,-2.194666927254241,0.004325607909231367,0.0008634820432014546,True,True,True
ENSDARG00000008287,fam114a1,1.8280389940624342,1.9156922596657016,0.004327317776117707,0.00010526409091601945,True,True,True
ENSDARG00000058332,krt18a.2,8.341598362863447,8.120263116778398,0.004398295261861792,0.07478307898091802,True,False,True
ENSDARG00000026925,nos2a,-4.3704183297369745,-4.532857031949466,0.00459100923834062,0.00010016150914572293,True,True,True
ENSDARG00000079980,si_ch211-202h22.9,4.431504288354331,3.4970253927537813,0.0047918461256088885,0.0190016144400859,True,True,True
ENSDARG00000105052,cfhl5,6.598431557977633,6.829747265680392,0.004859474278561238,6.144194583318606e-06,True,True,True
ENSDARG00000097339,slc9a1b,-2.465025195479561,-2.5908049053171913,0.005129609992025081,2.394803186957935e-07,True,True,True
ENSDARG00000006501,cyp2x10.2,6.393791566474991,6.525848453068438,0.0052480854365206005,0.07457549128321687,True,False,True
ENSDARG00000102704,si_ch1073-376c22.1,3.2945242065187132,3.494692732633468,0.0052480854365206005,0.0002169598086930709,True,True,True
ENSDARG00000058053,serping1,6.15241415737286,9.986587017686254,0.005511921109401574,1.871615415621891e-05,True,True,True
ENSDARG00000096544,CR774189.1,-6.984562887483616,-6.985865685481015,0.005518667148244687,0.005320806296648193,True,True,True
ENSDARG00000101726,si_ch211-93f2.1,2.643722711832149,3.788484421540798,0.0057873555253238375,1.9534456381283e-09,True,True,True
ENSDARG00000053620,ebi3,7.0775828326318395,7.198769803454491,0.005858845085873683,0.031365715983644335,True,True,True
ENSDARG00000090943,CABZ01033205.1,5.66797047464425,6.234211841772501,0.005858845085873683,0.0006485436183937126,True,True,True
ENSDARG00000096355,ighv1-4,3.325192062254995,3.758724840847708,0.005903051453081049,6.244852167661768e-08,True,True,True
ENSDARG00000079532,zgc_194242,4.622404336080229,4.790602589965585,0.005903051453081049,2.01622438253584e-05,True,True,True
ENSDARG00000041569,ces2,4.234213852100287,4.494973314311704,0.006211283866231352,1.2146911406543375e-08,True,True,True
ENSDARG00000061654,wwc3,1.151173397040436,1.190977196188475,0.006213881661657234,0.0017937517312878939,True,True,True
ENSDARG00000019772,si_ch1073-280e3.1,4.611094331602921,5.12421664038372,0.006296272297220233,0.003732376373238719,True,True,True
ENSDARG00000068401,yap1,1.43324365496951,1.4312647451482032,0.006374078726277245,0.0037837872369076066,True,True,True
ENSDARG00000023082,krt1-19d,-4.866272853202865,-5.7489841410069555,0.006392306257127872,0.008484905287981825,True,True,True
ENSDARG00000068876,zgc_153031,5.0483056362429855,5.363117480101576,0.00663287435603565,0.005016419259989592,True,True,True
ENSDARG00000056729,her4.2,4.984488438219433,5.539213067945537,0.00663287435603565,0.00019512691057643015,True,True,True
ENSDARG00000036171,rnasel3,5.306330373630341,5.666627089797993,0.006857567980126632,0.002908912633578294,True,True,True
ENSDARG00000020364,fbp1b,5.875820235740903,5.919498347894584,0.006902792499199002,3.0455662095764017e-05,True,True,True
ENSDARG00000055240,xdh,3.7881667380076656,4.4961097697576,0.006906558000525502,0.00013536158516464172,True,True,True
ENSDARG00000059824,soat2,7.546904852548385,8.544134444002415,0.006942733586424108,0.0647053312971867,True,False,True
ENSDARG00000099509,btr23,-2.856622612907815,-3.623539902300252,0.006946137080634056,0.00016335739036217638,True,True,True
ENSDARG00000018263,pdia2,3.7836010517082976,2.4749273204841153,0.006960624837565486,0.12182482353403185,True,False,True
ENSDARG00000055192,zgc_136930,-5.80066187359336,-5.6383748941136504,0.007031123126612036,0.07985309613668377,True,False,True
ENSDARG00000036993,erbb3b,-2.079175049238847,-2.227640356581085,0.00741810607550776,1.5332157157513777e-05,True,True,True
ENSDARG00000055388,vtna,5.668367366538828,6.9504107522107965,0.007430213557490841,0.0059883065701146435,True,True,True
ENSDARG00000094374,si_ch211-165f21.2,2.6552706752726567,2.9725852332954767,0.007430213557490841,1.4373508477764168e-09,True,True,True
ENSDARG00000060496,cacna1ha,2.8350822069003097,2.942421244600134,0.007558519751755555,0.00018580434861982403,True,True,True
ENSDARG00000088452,si_dkey-24i24.3,-5.69495123054626,-5.356061163195503,0.007683032273145531,0.02704033435053489,True,True,True
ENSDARG00000103760,cfhl2,5.9392708893598245,6.173017761917698,0.007720142489545435,9.926162367139652e-09,True,True,True
ENSDARG00000061196,emilin2a,2.947360337796004,3.18778200781846,0.007788289899829011,1.8693707227211343e-09,True,True,True
ENSDARG00000112301,CU570881.2,-3.9316420300073847,-4.352996939934977,0.007889124349976863,0.004783568683525993,True,True,True
ENSDARG00000076250,rasef,3.8517605540138953,4.468825000094362,0.007968844502105592,0.00025437902054554877,True,True,True
ENSDARG00000097285,ANPEP,5.44793251649539,6.547911152007718,0.007999884648998996,0.003257825861165185,True,True,True
ENSDARG00000038199,cdab,5.196532143436567,5.509560244750648,0.008097977609375496,0.0031782732535370318,True,True,True
ENSDARG00000052207,c3a.3,5.643590080107509,6.046394226382073,0.008107799211460797,0.007381919998850609,True,True,True
ENSDARG00000091994,znf1048,4.9693968285800585,5.0432073494725955,0.008413699028875343,0.0007162421313343583,True,True,True
ENSDARG00000099386,lrrtm4l2,3.1231551933957844,3.4774684041471686,0.008432391759872513,3.2502093747572444e-05,True,True,True
ENSDARG00000070918,si_ch211-284e20.8,8.467831559010426,8.896921973501584,0.00846980173699011,0.0006697972058795633,True,True,True
ENSDARG00000116941,nfil3-3,6.3361738855903775,1.8527253421348904,0.008804566126577094,0.6432551458546345,True,False,True
ENSDARG00000102617,timp4.2,3.8936699046534837,4.0571370298413605,0.008804566126577094,9.257334275711453e-05,True,True,True
ENSDARG00000116862,pimr64,-4.142041627824428,-4.199650115027081,0.00881587754052675,0.018623544651964377,True,True,True
ENSDARG00000007534,itln1,3.581004890710342,3.7132712503987135,0.00885199297888905,0.006072695269547805,True,True,True
ENSDARG00000098588,gchfr,1.4961857860832517,1.6493474358607016,0.008877458576588603,0.0017288854687356897,True,True,True
ENSDARG00000095315,CR626907.2,8.446163399456845,8.69257027116458,0.008900602265625154,8.705031297628984e-05,True,True,True
ENSDARG00000094408,MFAP4 (1 of many),4.276291067792323,4.948672506129958,0.008900602265625154,0.0008974693159349255,True,True,True
ENSDARG00000040190,qdpra,2.866118254996361,3.593128048441304,0.009023422627637842,9.833989725260679e-05,True,True,True
ENSDARG00000117107,CABZ01058647.1,3.61391697242922,4.027421790551202,0.009023422627637842,1.1214108677923636e-06,True,True,True
ENSDARG00000003429,hnrnpdl,3.9059555821400527,4.025365418214275,0.009023422627637842,0.0004164730116200038,True,True,True
ENSDARG00000019709,rhoua,1.7563365537475126,1.794745282548379,0.0091696146974408,0.003999848552593115,True,True,True
ENSDARG00000060748,tsfm,-2.0382987607248406,-2.2883176341952365,0.00929951049471411,0.0013765512309393997,True,True,True
ENSDARG00000052097,trim35-31,-5.517149449701654,-4.991181085927918,0.009402200020577949,0.017522193243615973,True,True,True
ENSDARG00000090734,si_dkey-16p6.1,3.156255921180217,3.261232066710971,0.010225798684489616,0.00034070145899165664,True,True,True
ENSDARG00000091503,CABZ01073954.1,2.9142721461991714,3.3047111491223657,0.010263858691339422,0.002902797683323344,True,True,True
ENSDARG00000095937,tmem265,-2.5302138494923136,-2.5500914972849875,0.010263858691339422,0.03586169343650787,True,True,True
ENSDARG00000075766,sccpdha.1,2.2666754236874502,2.254745675491822,0.01026714521127711,0.0015510582649557807,True,True,True
ENSDARG00000089361,wu_fb59d01,4.056355667721657,3.6444808130696678,0.010280158003122491,0.003672496187585426,True,True,True
ENSDARG00000030125,sox7,-1.543898526348052,-1.5045374440907833,0.010280158003122491,3.192314744418541e-07,True,True,True
ENSDARG00000060065,ubap2b,-1.245263948247992,-1.0569642555446646,0.010280158003122491,0.007820442134331359,True,True,True
ENSDARG00000093877,si_zfos-2330d3.7,3.554100014027331,3.8732091230726753,0.010313056613991853,0.00010302142049244161,True,True,True
ENSDARG00000053209,smad6a,-1.9998629445792928,-1.9297053925750565,0.01036944978111004,0.008044236414939987,True,True,True
ENSDARG00000003635,mogat3b,2.918618660392631,3.2685537503028965,0.01036944978111004,1.3974707936161182e-09,True,True,True
ENSDARG00000100738,osmr,4.236718149342521,4.498316875546411,0.01052489564856336,0.0009416073194873608,True,True,True
ENSDARG00000071159,sft2d2b,3.3438838334068173,3.9886942379533137,0.01052489564856336,0.001735652162576734,True,True,True
ENSDARG00000089515,si_dkeyp-46h3.5,-6.457673142371293,-8.590228670581261,0.01052489564856336,0.1427200836636743,True,False,True
ENSDARG00000087070,znf977,5.572054477589839,5.6324484623879,0.01052489564856336,0.004914330779232277,True,True,True
ENSDARG00000097721,CU207301.3,-3.1279647600938434,-2.726018488812164,0.01052489564856336,5.440752672374955e-11,True,True,True
ENSDARG00000073913,pimr213,-7.275604199859372,-7.281393867648123,0.01052489564856336,0.003997884090073286,True,True,True
ENSDARG00000042055,fam129aa,-4.960886137229987,-5.424871354333188,0.010645804141563818,0.004093470100699126,True,True,True
ENSDARG00000056781,zanl,5.641662014775087,3.8891051972379524,0.010725274058281383,0.03514739464384875,True,True,True
ENSDARG00000019294,cbln8,10.219226160892442,10.466385298536792,0.011187434023652763,7.250190233364955e-06,True,True,True
ENSDARG00000087227,oit3,8.29284582516769,8.71912909409114,0.011187434023652763,0.07340031528036912,True,False,True
ENSDARG00000075436,sytl2b,2.8336878742374094,2.930010170007136,0.011331118923855512,0.0007995676351828445,True,True,True
ENSDARG00000034048,zgc_92275,2.7585614883858103,2.5189247314571004,0.011585215377281155,0.024289584905469005,True,True,True
ENSDARG00000024865,dscama,3.9686999962597556,4.558187196668091,0.011796934407591763,0.0001613384014611862,True,True,True
ENSDARG00000117288,LO017938.1,3.34815381374229,3.6214004102758377,0.011813683798620356,0.022611611850417466,True,True,True
ENSDARG00000016598,ckmt1,2.8961366630948064,2.3745289418469038,0.011867046284521265,0.009526103876909525,True,True,True
ENSDARG00000104172,diabloa,3.088865224179032,3.8538595665048048,0.012356255204780836,8.501238467669617e-05,True,True,True
ENSDARG00000002509,zgc_153911,-3.947166247715114,-4.451797191379011,0.012637503750652868,0.022769575492023894,True,True,True
ENSDARG00000092639,BX649641.1,7.124804889226407,3.481255022033384,0.01300107959584599,0.5095241755241321,True,False,True
ENSDARG00000005842,cd9a,2.423324526255939,2.755310892474889,0.01300107959584599,0.00010290444217820478,True,True,True
ENSDARG00000075698,nkpd1,3.9137116979517117,3.54742041753658,0.013034633348388289,0.04120974736483301,True,True,True
ENSDARG00000099812,si_dkey-31f5.11,-1.5122096203296431,-1.7883690002220365,0.013382050619691796,5.824090012284564e-08,True,True,True
ENSDARG00000099493,CR847906.1,2.7129767698146185,2.869548866748491,0.013458230525748375,0.0017937517312878939,True,True,True
ENSDARG00000104047,si_ch211-262i1.3,2.4395684463206253,1.477946336888888,0.013513174426578674,0.12393878509054963,True,False,True
ENSDARG00000109370,hist1h2ba,3.5078808958520806,5.316723975406128,0.013513174426578674,7.923012692764382e-05,True,True,True
ENSDARG00000093584,zgc_193505,-4.3777604123855065,-4.6234663656929635,0.013914342958489067,0.002261866045079087,True,True,True
ENSDARG00000042293,ca4b,7.978203619756783,6.971067576094252,0.013914342958489067,0.028185312302983608,True,True,True
ENSDARG00000098099,zgc_64065,5.400700551824412,5.808042656338911,0.014361606058389507,0.030190691015810036,True,True,True
ENSDARG00000053500,cbsa,3.0429705937649105,4.130443419896768,0.014437908620877075,6.56352914679575e-08,True,True,True
ENSDARG00000079043,si_dkeyp-75b4.10,3.2471200597399257,3.492317996213329,0.014586335114140994,0.0025076243937164687,True,True,True
ENSDARG00000091609,spink4,4.940146834920499,4.972025658509914,0.014761723534820175,1.7396866681795643e-05,True,True,True
ENSDARG00000052855,ctso,1.4994279566136464,1.767466744348331,0.01480690174842419,2.95107213347258e-05,True,True,True
ENSDARG00000009153,pla2g1b,4.728663188642292,4.799093625370336,0.015375545221396744,0.0010432048109364565,True,True,True
ENSDARG00000003087,ubxn6,1.7757875542068136,1.9929043628620304,0.015482593961842797,0.0015679868637800297,True,True,True
ENSDARG00000058005,hgd,3.739484239642408,4.022679044410731,0.015666654726996826,1.7128792682269385e-06,True,True,True
ENSDARG00000011693,ttc36,6.514651867378585,6.752786953310925,0.015666654726996826,0.017383114768947047,True,True,True
ENSDARG00000063059,abcg8,8.192770301660987,8.56191941231701,0.015684091629104044,0.05774166225135883,True,False,True
ENSDARG00000095163,CR847563.1,4.06368319519792,4.153622982899968,0.015684091629104044,0.0007644567565989265,True,True,True
ENSDARG00000039516,c8a,8.391957601838891,8.638169501542336,0.016386307702884323,0.0005557268187603143,True,True,True
ENSDARG00000069594,kif13a,1.862663706724562,1.9268416681658542,0.01640132790631999,0.012583338530701614,True,True,True
ENSDARG00000069496,arl2,2.075605902425907,1.5515768074503793,0.016581734143255197,0.04230647622570077,True,True,True
ENSDARG00000061515,tmtops2a,-3.1274815545316756,-3.3837172917242055,0.01663816842593973,0.002908912633578294,True,True,True
ENSDARG00000079310,st3gal1l,3.411084066292023,5.274436466918602,0.016797705879521143,3.5097960690127526e-05,True,True,True
ENSDARG00000078022,fyco1b,-1.4143447615396132,-1.386766502451103,0.01683929398415576,0.00013022896069204884,True,True,True
ENSDARG00000044048,prnpb,-7.463401355598658,-7.482552493829534,0.017041535580564496,0.008652710587559191,True,True,True
ENSDARG00000032098,c8g,9.68466203926668,9.847965828684712,0.01742426200035157,7.0667994353833675e-06,True,True,True
ENSDARG00000079443,vipb,6.102668172266129,6.736010369524806,0.01747899531707327,0.06954533105407561,True,False,True
ENSDARG00000060280,pde9a,3.25575731903712,3.35146333904111,0.01747899531707327,0.03751524716759967,True,True,True
ENSDARG00000042724,supt5h,2.226069961603799,1.8626213560937945,0.017635768637647202,0.05613189540138497,True,False,True
ENSDARG00000100051,spink2.4,3.662466155861285,3.7971978437627767,0.017649151977051587,0.0005251533345896307,True,True,True
ENSDARG00000076294,klb,6.299692143027708,5.20771883117478,0.01771353162808816,0.1784941975904783,True,False,True
ENSDARG00000020028,cps1,-2.6203893761824086,-2.3435189993746692,0.017842885391916953,0.01601733121707048,True,True,True
ENSDARG00000078647,samsn1b,2.67013644815271,2.952124270721502,0.019103931415546987,0.009597972424538576,True,True,True
ENSDARG00000029296,nexmifb,3.1451452786179726,2.7682831891200697,0.019395054910683728,0.024287081504997525,True,True,True
ENSDARG00000111774,RF00001,-3.9167626860997093,-3.8235152269554664,0.01978693042116042,0.03259703427973169,True,True,True
ENSDARG00000087152,sowahd,3.1352945574021938,3.3401527324316107,0.019893649051289236,0.0816350859977486,True,False,True
ENSDARG00000078902,rims1b,3.266966585813274,3.6538281355704982,0.019893649051289236,0.04732834248426629,True,True,True
ENSDARG00000087704,gfra3,3.4169910739653075,2.9968434703418416,0.019893649051289236,0.168186143044507,True,False,True
ENSDARG00000040777,inhbb,-2.1170105112774174,-2.0876730751187456,0.019893649051289236,0.0022688046492410044,True,True,True
ENSDARG00000057677,neu4,2.802308175156662,3.117458340351834,0.020174456222043554,2.0182009299076904e-05,True,True,True
ENSDARG00000060345,apoda.1,3.06607194784512,3.3735071134445684,0.020184514304273028,0.0005531237355041295,True,True,True
ENSDARG00000068586,CU302253.1,4.771912366950513,2.5360361219173893,0.020583106013909284,0.32783498877278183,True,False,True
ENSDARG00000102175,hamp,4.563282692683991,4.886317734988497,0.020625571293574653,3.019856975441471e-06,True,True,True
ENSDARG00000099684,trim35-24,-6.367967177582523,-5.273834867542287,0.020656981676701294,0.16554728348697303,True,False,True
ENSDARG00000102480,BX005417.2,-2.0980884079492164,-2.3400717839819145,0.0209363577016533,0.023265394589102838,True,True,True
ENSDARG00000092243,BX005065.1,3.582213929871812,3.7987170166948707,0.022027698088917448,1.763592603298539e-23,True,True,True
ENSDARG00000103077,si_rp71-81e14.2,-5.893214156197429,-5.72889761231425,0.022547253904958296,0.07202446186867353,True,False,True
ENSDARG00000105096,si_ch1073-67j19.1,4.267774570869853,4.426714987667447,0.022602438960371903,8.94891963330138e-05,True,True,True
ENSDARG00000116574,si_dkey-28k24.2,5.45029359066533,5.637573072279922,0.022602438960371903,0.0003713179354850468,True,True,True
ENSDARG00000053254,mylpfa,5.27479785185052,5.416643959996686,0.023283070999614366,,True,False,True
ENSDARG00000015902,stat6,-1.6842043866133805,-1.857234273610899,0.023283070999614366,0.011152826149360596,True,True,True
ENSDARG00000078132,tex2l,4.319630803375595,2.4549731913607133,0.023283705144564716,0.20243899630764264,True,False,True
ENSDARG00000044625,pcf11,-2.471584727395199,-2.172689515280858,0.023310084645220268,0.03969763117322959,True,True,True
ENSDARG00000104006,znf1082,-4.581392695209687,-4.540313081398702,0.02332057507562624,0.052768566738148635,True,False,True
ENSDARG00000093621,si_dkey-27b3.4,-4.304532102290638,-4.332477653555927,0.023536446172144183,0.007038832776962223,True,True,True
ENSDARG00000023111,plg,7.702947004214631,8.000660386397842,0.023696974721066022,0.0056741250606663395,True,True,True
ENSDARG00000098522,BX649431.1,5.5542232936598985,4.985640366862123,0.02394073523160344,0.10019985340377732,True,False,True
ENSDARG00000096304,btr31,1.77680930645969,1.6032167630663419,0.02412666527485619,0.008023198456035269,True,True,True
ENSDARG00000095158,CT025913.1,-4.530186049077626,-3.796588986239137,0.02412666527485619,0.09296869464750734,True,False,True
ENSDARG00000096030,si_dkey-262g12.7,-4.325157826335069,-3.8433637040203226,0.02425397902475991,0.03271390315332451,True,True,True
ENSDARG00000098162,zgc_77748,5.682362645503566,4.308523075113676,0.024500105145315285,0.04255310733974672,True,True,True
ENSDARG00000115299,si_ch211-227e10.3,3.2810183827437096,3.4109486885552944,0.024500105145315285,0.00022885769180161985,True,True,True
ENSDARG00000101762,fah,3.9390034343780673,4.398814797267119,0.02466772358999975,2.8754508243066197e-06,True,True,True
ENSDARG00000040248,crata,-2.2662815620159633,-2.1928032539652285,0.02466772358999975,1.0850739490733533e-06,True,True,True
ENSDARG00000012788,foxa3,4.20354384667532,4.408258016335288,0.02471743746600269,0.0001103137105277348,True,True,True
ENSDARG00000037284,ptges3a,-1.9186039463410978,-2.209340298725018,0.025108404069475957,0.002767767217654263,True,True,True
ENSDARG00000001818,c3b.2,3.718169182349286,4.317755733670778,0.02538773252446402,0.0013270428872508013,True,True,True
ENSDARG00000069100,aldh9a1a.1,-1.0274229675036486,-1.0941370853470003,0.02538773252446402,0.0020884944327954065,True,True,True
ENSDARG00000041848,rh50,7.823233164376937,6.867233423344919,0.0256816004248798,0.040120346387868364,True,True,True
ENSDARG00000061383,serpinf2b,4.479409860834013,4.776647774090219,0.026347847635618194,0.006964681722578919,True,True,True
ENSDARG00000102868,si_dkey-203a12.4,3.3737427644750575,3.5687475643063182,0.028481853485567497,0.0008552825296804443,True,True,True
ENSDARG00000024032,coch,3.6070710374325317,3.856853133255796,0.028481853485567497,5.998434052185068e-07,True,True,True
ENSDARG00000041083,anpepa,3.9545047698505007,2.0355332697119466,0.028481853485567497,0.17381206000735283,True,False,True
ENSDARG00000042920,sult3st3,7.816861704199265,8.110767891004075,0.028481853485567497,0.09533293684576678,True,False,True
ENSDARG00000093016,CR847870.1,5.8524213261227125,5.9310092022266305,0.028681211175315732,0.0466839741083225,True,True,True
ENSDARG00000031985,ptpa,-1.9656040875536829,-2.265118531673874,0.029147500899643637,0.02759925717192433,True,True,True
ENSDARG00000040045,cldn1,-4.0050242959698545,-3.848665486115609,0.029911692704130008,0.03491797394488924,True,True,True
ENSDARG00000093926,CR855277.3,-4.305693968666862,-7.476389900418864,0.030541348837943853,3.194195550587931e-05,True,True,True
ENSDARG00000041540,sult1st2,4.087722167195735,2.5613248676439775,0.030541348837943853,0.19546559621150514,True,False,True
ENSDARG00000009470,hnf1a,4.084006574685832,5.259170878649089,0.0305757337115522,0.004898493594039725,True,True,True
ENSDARG00000100944,glrx2,2.3448001720855083,2.4636740921027838,0.0305757337115522,4.790737518949428e-07,True,True,True
ENSDARG00000114317,BX927253.3,4.819708951176537,4.631734370839793,0.03057978635618979,0.27250902343970446,True,False,True
ENSDARG00000063635,nrxn1b,4.583306707093428,4.873862076841401,0.030889406583503472,0.014152843922556339,True,True,True
ENSDARG00000096632,CR382370.2,-2.8418778385250056,-2.569597571896209,0.031241811065401266,0.06489349565381027,True,False,True
ENSDARG00000012395,mmp13a,3.699640291053734,4.013012418544341,0.032049129026213485,0.007574775915193964,True,True,True
ENSDARG00000103130,BX571960.1,2.474472264289564,2.2861265733568183,0.032049129026213485,0.11846225016168543,True,False,True
ENSDARG00000036855,plagx,-1.4910611555287219,-1.4962007402553066,0.032049129026213485,0.00018520151752920617,True,True,True
ENSDARG00000079388,agrn,-1.4131292845883743,-1.2483460192332634,0.03229886170026598,0.0011178265655049176,True,True,True
ENSDARG00000095963,si_ch73-361h17.1,6.150264616511733,9.183201878550234,0.03229886170026598,0.05605267762216386,True,False,True
ENSDARG00000117011,ewsr1b,1.9186576416902863,2.027311178910797,0.03229886170026598,0.0020776887239628014,True,True,True
ENSDARG00000096564,CU915827.1,-2.9120875681260188,-2.5646227107761552,0.03285235335574196,1.1536005385780261e-05,True,True,True
ENSDARG00000093193,chia.6,2.8776581440390374,3.159720225539341,0.03285235335574196,4.911844674315561e-12,True,True,True
ENSDARG00000105651,BX323060.3,-4.835609006037852,-4.332480021648257,0.032900505225412394,,True,False,True
ENSDARG00000070140,RETSAT,2.80499881664612,3.1009676163549194,0.032900505225412394,0.0006911398229667589,True,True,True
ENSDARG00000004539,ptgs2a,-3.130888600280555,-3.06067597256997,0.032983460179913236,0.011219161954496437,True,True,True
ENSDARG00000076252,si_dkey-247i3.1,4.330997224802302,4.95517371323524,0.033095620219829085,0.007002815560282626,True,True,True
ENSDARG00000031616,g6pca.1,4.859165204154602,6.082496106233499,0.033456292980816656,0.03473810357155937,True,True,True
ENSDARG00000043802,ms4a17a.8,-4.8490354411173895,-4.21299468611654,0.033456292980816656,0.10785907323396807,True,False,True
ENSDARG00000113188,pigrl3.5,4.536281004772617,4.601038747731607,0.033456292980816656,0.02759925717192433,True,True,True
ENSDARG00000008553,zgc_136872,3.447594056741941,1.7461345288989638,0.03371768803293862,0.32502648621789465,True,False,True
ENSDARG00000057429,arg1,-6.159570807038541,-5.766769663667114,0.03383393679946291,0.17671731151926973,True,False,True
ENSDARG00000101087,si_dkeyp-80d11.1,3.6147279995968193,4.015221128096173,0.034008854363395784,0.00031253214332960147,True,True,True
ENSDARG00000059267,hoxd11a,-2.4539982153440723,-2.672479434863872,0.034074240636143574,0.00045503692432713265,True,True,True
ENSDARG00000024090,dnajc4,-3.7159598368104865,-4.261209866342891,0.03423120950690587,0.004690514541116098,True,True,True
ENSDARG00000044550,hif1al2,-2.4037215251882498,-2.2580920971259366,0.03424042573583019,0.00017901807582855033,True,True,True
ENSDARG00000015866,apoa2,7.756651008044425,8.020513018420928,0.03424042573583019,0.0026310352837211805,True,True,True
ENSDARG00000075632,rad9b,1.6174417601626934,1.8918816706747823,0.03424042573583019,0.022528729463019388,True,True,True
ENSDARG00000083638,RF00066,-6.58691936513327,-6.485993188380745,0.03441103126265786,0.0689405503916965,True,False,True
ENSDARG00000009822,her4.4,3.0591044938001284,3.2922138787108732,0.034627317466950046,0.0031053994286267743,True,True,True
